state_code,state_name,lga_code,lga_name,ward_code,ward_name
BA,Bauchi,5007,Gamawa,BA0713,Gololo South
BA,Bauchi,5007,Gamawa,BA0714,Jadori
BA,Bauchi,5007,Gamawa,BA0715,Kore
BA,Bauchi,5007,Gamawa,BA0716,Marana
BA,Bauchi,5007,Gamawa,BA0717,Taranka
BA,Bauchi,5007,Gamawa,BA0718,Udubo North East
BA,Bauchi,5008,Ganjuwa,BA0801,Ganjuwa A
BA,Bauchi,5008,Ganjuwa,BA0802,Gungura A
BA,Bauchi,5008,Ganjuwa,BA0803,Kafin Madaki A
BA,Bauchi,5008,Ganjuwa,BA0804,Kariya A
BA,Bauchi,5008,Ganjuwa,BA0805,Kubi A
BA,Bauchi,5008,Ganjuwa,BA0806,Kubi B
BA,Bauchi,5008,Ganjuwa,BA0807,Miya A
BA,Bauchi,5008,Ganjuwa,BA0808,Miya B
BA,Bauchi,5008,Ganjuwa,BA0809,Nassarawa A
BA,Bauchi,5008,Ganjuwa,BA0810,Nassarawa B
BA,Bauchi,5008,Ganjuwa,BA0811,Yali
BA,Bauchi,5008,Ganjuwa,BA0812,Ganjuwa B
BA,Bauchi,5008,Ganjuwa,BA0813,Gungura B
BA,Bauchi,5008,Ganjuwa,BA0814,Kafin Madaki B
BA,Bauchi,5008,Ganjuwa,BA0815,Kariya B
BA,Bauchi,5008,Ganjuwa,BA0816,Miya C
BA,Bauchi,5009,Giade,BA0901,Chinkani
BA,Bauchi,5009,Giade,BA0902,Sabon Sara A
BA,Bauchi,5009,Giade,BA0903,Doguwa
BA,Bauchi,5009,Giade,BA0904,Faguji
BA,Bauchi,5009,Giade,BA0905,Giade A
BA,Bauchi,5009,Giade,BA0906,Isawa
BA,Bauchi,5009,Giade,BA0907,Uzum
BA,Bauchi,5009,Giade,BA0908,Giade B
BA,Bauchi,5009,Giade,BA0909,Zabi
BA,Bauchi,5009,Giade,BA0910,Zirami
BA,Bauchi,5009,Giade,BA0911,Jugudu
BA,Bauchi,5009,Giade,BA0912,Kurba
BA,Bauchi,5009,Giade,BA0913,Sabon Sara B
BA,Bauchi,5010,Itas/Gadau,BA1001,Itas
BA,Bauchi,5010,Itas/Gadau,BA1002,Mashema
BA,Bauchi,5010,Itas/Gadau,BA1003,Gwarai
BA,Bauchi,5010,Itas/Gadau,BA1004,Abdallawa
BA,Bauchi,5010,Itas/Gadau,BA1005,Magarya
BA,Bauchi,5010,Itas/Gadau,BA1006,Buzawa
BA,Bauchi,5010,Itas/Gadau,BA1007,Bilkicheri
BA,Bauchi,5010,Itas/Gadau,BA1008,Bambal
BA,Bauchi,5010,Itas/Gadau,BA1009,Gadau
BA,Bauchi,5010,Itas/Gadau,BA1010,Kashuri
BA,Bauchi,5010,Itas/Gadau,BA1011,Zubiki
BA,Bauchi,5010,Itas/Gadau,BA1012,Atafowa
BA,Bauchi,5010,Itas/Gadau,BA1013,Diga
BA,Bauchi,5010,Itas/Gadau,BA1014,Gijina
BA,Bauchi,5010,Itas/Gadau,BA1015,Gyara
BA,Bauchi,5010,Itas/Gadau,BA1016,Melendige
BA,Bauchi,5011,Jama'are,BA1101,Jamaare A
BA,Bauchi,5011,Jama'are,BA1102,Jamaare B
BA,Bauchi,5011,Jama'are,BA1103,Jamaare C
BA,Bauchi,5011,Jama'are,BA1104,Jamaare D
BA,Bauchi,5011,Jama'are,BA1105,Dogon Jeji A
BA,Bauchi,5011,Jama'are,BA1106,Dogon Jeji B
BA,Bauchi,5011,Jama'are,BA1107,Dogon Jeji C
BA,Bauchi,5011,Jama'are,BA1108,Hanafari
BA,Bauchi,5011,Jama'are,BA1109,Galdimari
BA,Bauchi,5011,Jama'are,BA1110,Jurara
BA,Bauchi,5011,Jama'are,BA1111,Lariye
BA,Bauchi,5011,Jama'are,BA1112,Yangamai
BA,Bauchi,5011,Jama'are,BA1113,Yola
BA,Bauchi,5012,Katagum,BA1201,Tsakuwa
BA,Bauchi,5012,Katagum,BA1202,Bakin Kasuwa
BA,Bauchi,5012,Katagum,BA1203,Madangala
BA,Bauchi,5012,Katagum,BA1204,Madara
BA,Bauchi,5012,Katagum,BA1205,Buskuri
BA,Bauchi,5012,Katagum,BA1206,Magwanshi
BA,Bauchi,5012,Katagum,BA1207,Bidir
BA,Bauchi,5012,Katagum,BA1208,Chinade
BA,Bauchi,5012,Katagum,BA1209,Dagaro
BA,Bauchi,5012,Katagum,BA1210,Yayu
BA,Bauchi,5012,Katagum,BA1211,Gangai
BA,Bauchi,5012,Katagum,BA1212,Gambaki
BA,Bauchi,5012,Katagum,BA1213,Kasuwan Kaji
BA,Bauchi,5012,Katagum,BA1214,Kafin Kuka
BA,Bauchi,5012,Katagum,BA1215,Madachi
BA,Bauchi,5012,Katagum,BA1216,Matsango
BA,Bauchi,5012,Katagum,BA1217,Nasarawa A
BA,Bauchi,5012,Katagum,BA1218,Nasarawa B
BA,Bauchi,5012,Katagum,BA1219,Ragwam
BA,Bauchi,5012,Katagum,BA1220,Bulkchuwa
BA,Bauchi,5013,Kirfi,BA1301,Badara
BA,Bauchi,5013,Kirfi,BA1302,Bara
BA,Bauchi,5013,Kirfi,BA1303,Beni
BA,Bauchi,5013,Kirfi,BA1304,Baba
BA,Bauchi,5013,Kirfi,BA1305,Dewu
BA,Bauchi,5013,Kirfi,BA1306,Guyaba
BA,Bauchi,5013,Kirfi,BA1307,Kirfi
BA,Bauchi,5013,Kirfi,BA1308,Shongo
BA,Bauchi,5013,Kirfi,BA1309,Tubule
BA,Bauchi,5013,Kirfi,BA1310,Wanka
BA,Bauchi,5013,Kirfi,BA1311,Kafin Iya
BA,Bauchi,5013,Kirfi,BA1312,Kwagal
BA,Bauchi,5013,Kirfi,BA1313,Lariski
BA,Bauchi,5014,Misau,BA1401,Zadawa
BA,Bauchi,5014,Misau,BA1402,Beti
BA,Bauchi,5014,Misau,BA1403,Jarkasa
BA,Bauchi,5014,Misau,BA1404,Kukadi A
BA,Bauchi,5014,Misau,BA1405,Ajili
BA,Bauchi,5014,Misau,BA1406,Tofu
BA,Bauchi,5014,Misau,BA1407,Hardawa
BA,Bauchi,5014,Misau,BA1408,Akuyam
BA,Bauchi,5014,Misau,BA1409,Sirko
BA,Bauchi,5014,Misau,BA1410,Gwaram
BA,Bauchi,5014,Misau,BA1411,Dunkurmi
BA,Bauchi,5014,Misau,BA1412,Gugulin
BA,Bauchi,5014,Misau,BA1413,Gundari
BA,Bauchi,5014,Misau,BA1414,Kafin Sule
BA,Bauchi,5014,Misau,BA1415,Kukadi B
BA,Bauchi,5014,Misau,BA1416,Sarma
BA,Bauchi,5015,Ningi,BA1501,Ningi East
BA,Bauchi,5015,Ningi,BA1502,Dingis
BA,Bauchi,5015,Ningi,BA1503,Nasaru A
BA,Bauchi,5015,Ningi,BA1504,Jangu
BA,Bauchi,5015,Ningi,BA1505,Balma
BA,Bauchi,5015,Ningi,BA1506,Kudu Yamma
BA,Bauchi,5015,Ningi,BA1507,Guda
BA,Bauchi,5015,Ningi,BA1508,Burra
BA,Bauchi,5015,Ningi,BA1509,Sama
BA,Bauchi,5015,Ningi,BA1510,Bashe
BA,Bauchi,5015,Ningi,BA1511,Kurmi
BA,Bauchi,5015,Ningi,BA1512,Ari
BA,Bauchi,5015,Ningi,BA1513,Kafin Lemo
BA,Bauchi,5015,Ningi,BA1514,Kyata
BA,Bauchi,5015,Ningi,BA1515,Nasaru B
BA,Bauchi,5015,Ningi,BA1516,Ningi West
BA,Bauchi,5015,Ningi,BA1517,Tiffi
BA,Bauchi,5015,Ningi,BA1518,Yuwa
BA,Bauchi,5016,Shira,BA1601,Andubun
BA,Bauchi,5016,Shira,BA1602,Sambowal
BA,Bauchi,5016,Shira,BA1603,Bukul
BA,Bauchi,5016,Shira,BA1604,Disina A
BA,Bauchi,5016,Shira,BA1605,Faggo A
BA,Bauchi,5016,Shira,BA1606,Beli
BA,Bauchi,5016,Shira,BA1607,Kilbori A
BA,Bauchi,5016,Shira,BA1608,Shira
BA,Bauchi,5016,Shira,BA1609,Tsafi
BA,Bauchi,5016,Shira,BA1610,Tumfafi
BA,Bauchi,5016,Shira,BA1611,Zubo
BA,Bauchi,5016,Shira,BA1612,Bangire
BA,Bauchi,5016,Shira,BA1613,Dango
BA,Bauchi,5016,Shira,BA1614,Disina B
BA,Bauchi,5016,Shira,BA1615,Faggo B
BA,Bauchi,5016,Shira,BA1616,Gagidiba
BA,Bauchi,5016,Shira,BA1617,Kilbori B
BA,Bauchi,5016,Shira,BA1618,Yana
BA,Bauchi,5017,Tafawa-Balewa,BA1701,Kardam A
BA,Bauchi,5017,Tafawa-Balewa,BA1702,Kardam B
BA,Bauchi,5017,Tafawa-Balewa,BA1703,Lere North
BA,Bauchi,5017,Tafawa-Balewa,BA1704,Lere South
BA,Bauchi,5017,Tafawa-Balewa,BA1705,Tapshin
BA,Bauchi,5017,Tafawa-Balewa,BA1706,Wai A
BA,Bauchi,5017,Tafawa-Balewa,BA1707,Mball
BA,Bauchi,5017,Tafawa-Balewa,BA1708,Bula A
BA,Bauchi,5017,Tafawa-Balewa,BA1709,Dajin
BA,Bauchi,5017,Tafawa-Balewa,BA1710,Dull A
BA,Bauchi,5017,Tafawa-Balewa,BA1711,Bununu A
BA,Bauchi,5017,Tafawa-Balewa,BA1712,Bula B
BA,Bauchi,5017,Tafawa-Balewa,BA1713,Bununu B
BA,Bauchi,5017,Tafawa-Balewa,BA1714,Dull B
BA,Bauchi,5017,Tafawa-Balewa,BA1715,Kardam C
BA,Bauchi,5017,Tafawa-Balewa,BA1716,Wai B
BA,Bauchi,5018,Toro,BA1801,Toro
BA,Bauchi,5018,Toro,BA1802,Tilde
BA,Bauchi,5018,Toro,BA1803,Ribina East
BA,Bauchi,5018,Toro,BA1804,Mara
BA,Bauchi,5018,Toro,BA1805,Rauta/Geji
BA,Bauchi,5018,Toro,BA1806,Jama A
BA,Bauchi,5018,Toro,BA1807,Lame
BA,Bauchi,5018,Toro,BA1808,Rishi
BA,Bauchi,5018,Toro,BA1809,Tama
BA,Bauchi,5018,Toro,BA1810,Rahama
BA,Bauchi,5018,Toro,BA1811,Palama
BA,Bauchi,5018,Toro,BA1812,Ribina West
BA,Bauchi,5018,Toro,BA1813,Tulai
BA,Bauchi,5018,Toro,BA1814,Wonu North
BA,Bauchi,5018,Toro,BA1815,Wonu South
BA,Bauchi,5018,Toro,BA1816,Zalau
BA,Bauchi,5018,Toro,BA1817,Zaranda
BA,Bauchi,5019,Warji,BA1901,Baima
BA,Bauchi,5019,Warji,BA1902,Dallaji
BA,Bauchi,5019,Warji,BA1903,Dagu
BA,Bauchi,5019,Warji,BA1904,Gabanga B
BA,Bauchi,5019,Warji,BA1905,Gabanga A
BA,Bauchi,5019,Warji,BA1906,Katanga
BA,Bauchi,5019,Warji,BA1907,Ranga A
BA,Bauchi,5019,Warji,BA1908,Tiyin A
BA,Bauchi,5019,Warji,BA1909,Tudun Wada
BA,Bauchi,5019,Warji,BA1910,Ranga B
BA,Bauchi,5019,Warji,BA1911,Tiyin B
BA,Bauchi,5019,Warji,BA1912,Wando
BA,Bauchi,5019,Warji,BA1913,Zurgwai
BA,Bauchi,5020,Zaki,BA2001,Bursali
BA,Bauchi,5020,Zaki,BA2002,Katagum
BA,Bauchi,5020,Zaki,BA2003,Gadai
BA,Bauchi,5020,Zaki,BA2004,Makawa
BA,Bauchi,5020,Zaki,BA2005,Sakwa
BA,Bauchi,5020,Zaki,BA2006,Gumai
BA,Bauchi,5020,Zaki,BA2007,Murmur North
BA,Bauchi,5020,Zaki,BA2008,Murmur South
BA,Bauchi,5020,Zaki,BA2009,Alangawari
BA,Bauchi,5020,Zaki,BA2010,Maiwa
BA,Bauchi,5020,Zaki,BA2011,Mainako North
BA,Bauchi,5020,Zaki,BA2012,Tashena
BA,Bauchi,5020,Zaki,BA2013,Amarmari
BA,Bauchi,5020,Zaki,BA2014,Tarbuwa
BA,Bauchi,5020,Zaki,BA2015,Kafin Larabawa
BA,Bauchi,5020,Zaki,BA2016,Lodiyo
BA,Bauchi,5020,Zaki,BA2017,Madufa
BA,Bauchi,5020,Zaki,BA2018,Mainako South
BE,Benue,7007,Gwer East,BNSALD01,Akpachai
BE,Benue,7007,Gwer East,BNSALD02,Gbemacha
BE,Benue,7007,Gwer East,BNSALD03,Gee
BE,Benue,7007,Gwer East,BNSALD04,Ikwe
BE,Benue,7007,Gwer East,BNSALD05,Ikyogbajir
BE,Benue,7007,Gwer East,BNSALD06,Ikyonov
BE,Benue,7007,Gwer East,BNSALD07,Mbabur
BE,Benue,7007,Gwer East,BNSALD08,Mbakyaan
BE,Benue,7007,Gwer East,BNSALD09,Mbalav
BE,Benue,7007,Gwer East,BNSALD10,Mbalom
BE,Benue,7007,Gwer East,BNSALD11,Mbasombo
BE,Benue,7007,Gwer East,BNSALD12,Mbayom
BE,Benue,7007,Gwer East,BNSALD13,Shough
BE,Benue,7007,Gwer East,BNSALD14,Ugee
BE,Benue,7015,Ogbadibo,BNSBGT01,Agboriko
BE,Benue,7015,Ogbadibo,BNSBGT02,Ai-Oche
BE,Benue,7015,Ogbadibo,BNSBGT03,Ai-Ona
BE,Benue,7015,Ogbadibo,BNSBGT04,Ai-Oodo I
BE,Benue,7015,Ogbadibo,BNSBGT05,Ai-Oodo II
BE,Benue,7015,Ogbadibo,BNSBGT06,Ai-Oono I
BE,Benue,7015,Ogbadibo,BNSBGT07,Ai-Oono II
BE,Benue,7015,Ogbadibo,BNSBGT08,Ai-Oono III
BE,Benue,7015,Ogbadibo,BNSBGT09,Ehaje I
BE,Benue,7015,Ogbadibo,BNSBGT10,Ehaje II
BE,Benue,7015,Ogbadibo,BNSBGT11,Itabono I
BE,Benue,7015,Ogbadibo,BNSBGT12,Itabono II
BE,Benue,7015,Ogbadibo,BNSBGT13,Olachagbaha
BE,Benue,7004,Buruku,BNSBKB01,Binev
BE,Benue,7004,Buruku,BNSBKB02,Etulo
BE,Benue,7004,Buruku,BNSBKB03,Mbaade
BE,Benue,7004,Buruku,BNSBKB04,Mbaakura
BE,Benue,7004,Buruku,BNSBKB05,Mbaapen
BE,Benue,7004,Buruku,BNSBKB06,Mbaatikyaa
BE,Benue,7004,Buruku,BNSBKB07,Mbaazager
BE,Benue,7004,Buruku,BNSBKB08,Mbaikyongo
BE,Benue,7004,Buruku,BNSBKB09,Mbakyaan
BE,Benue,7004,Buruku,BNSBKB10,Mbatyough
BE,Benue,7004,Buruku,BNSBKB11,Mbaya
BE,Benue,7004,Buruku,BNSBKB12,Mbayaka
BE,Benue,7004,Buruku,BNSBKB13,Shorov
BE,Benue,7014,Obi,BNSBRT01,Adiko
BE,Benue,7014,Obi,BNSBRT02,Adum East
BE,Benue,7014,Obi,BNSBRT03,Ikwokwu
BE,Benue,7014,Obi,BNSBRT04,Irabi
BE,Benue,7014,Obi,BNSBRT05,Itogo
BE,Benue,7014,Obi,BNSBRT06,Obarike
BE,Benue,7014,Obi,BNSBRT07,Obeko
BE,Benue,7014,Obi,BNSBRT08,Odiapa
BE,Benue,7014,Obi,BNSBRT09,Ogore
BE,Benue,7014,Obi,BNSBRT10,Okpokwu
BE,Benue,7014,Obi,BNSBRT11,Okwutungbe
BE,Benue,7014,Obi,BNSBRT12,Orihi
BE,Benue,7016,Ohimini,BNSDKP01,Agadagba
BE,Benue,7016,Ohimini,BNSDKP02,Awume Ehaje
BE,Benue,7016,Ohimini,BNSDKP03,Awume Icho
BE,Benue,7016,Ohimini,BNSDKP04,Ehatokpe
BE,Benue,7016,Ohimini,BNSDKP05,Idekpa
BE,Benue,7016,Ohimini,BNSDKP06,Ochobo
BE,Benue,7016,Ohimini,BNSDKP07,Oglewu Ehaje
BE,Benue,7016,Ohimini,BNSDKP08,Oglewu Icho
BE,Benue,7016,Ohimini,BNSDKP09,Onyagede Ehaje
BE,Benue,7016,Ohimini,BNSDKP10,Onyagede Icho
BE,Benue,7012,Logo,BNSGBG01,Mbadyul
BE,Benue,7012,Logo,BNSGBG02,Mbagber
BE,Benue,7012,Logo,BNSGBG03,Mbater
BE,Benue,7012,Logo,BNSGBG04,Mbavuur
BE,Benue,7012,Logo,BNSGBG05,Mbayam
BE,Benue,7012,Logo,BNSGBG06,Nenzev
BE,Benue,7012,Logo,BNSGBG07,Tombo
BE,Benue,7012,Logo,BNSGBG08,Tswarev/Ukembergya
BE,Benue,7012,Logo,BNSGBG09,Turan
BE,Benue,7012,Logo,BNSGBG10,Yonov
BE,Benue,7005,Gboko,BNSGBK01,Gboko Central
BE,Benue,7005,Gboko,BNSGBK02,Gboko East
BE,Benue,7005,Gboko,BNSGBK03,Gboko North/West
BE,Benue,7005,Gboko,BNSGBK04,Gboko South
BE,Benue,7005,Gboko,BNSGBK05,Igyorov
BE,Benue,7005,Gboko,BNSGBK06,Mbaakun
BE,Benue,7005,Gboko,BNSGBK07,Mbadam
BE,Benue,7005,Gboko,BNSGBK08,Mbadim
BE,Benue,7005,Gboko,BNSGBK09,Mbaiwar
BE,Benue,7005,Gboko,BNSGBK10,Mbakpegh
BE,Benue,7005,Gboko,BNSGBK11,Mbakwen
BE,Benue,7005,Gboko,BNSGBK12,Mbatan
BE,Benue,7005,Gboko,BNSGBK13,Mbatser
BE,Benue,7005,Gboko,BNSGBK14,Mbatyu
BE,Benue,7005,Gboko,BNSGBK15,Mbavarakaa
BE,Benue,7005,Gboko,BNSGBK16,Ukpekpe
BE,Benue,7005,Gboko,BNSGBK17,Utabar
BE,Benue,7003,Apa,BNSGKP01,Auke
BE,Benue,7003,Apa,BNSGKP02,Edikwu I
BE,Benue,7003,Apa,BNSGKP03,Edikwu II
BE,Benue,7003,Apa,BNSGKP04,Igah
BE,Benue,7003,Apa,BNSGKP05,Igoro
BE,Benue,7003,Apa,BNSGKP06,Ikobi
BE,Benue,7003,Apa,BNSGKP07,Oba
BE,Benue,7003,Apa,BNSGKP08,Ofoke
BE,Benue,7003,Apa,BNSGKP09,Oiji
BE,Benue,7003,Apa,BNSGKP10,Ojantelle/Akpete
BE,Benue,7003,Apa,BNSGKP11,Ugbokpo
BE,Benue,7001,Ado,BNSGMU01,Agila
BE,Benue,7001,Ado,BNSGMU02,Apa
BE,Benue,7001,Ado,BNSGMU03,Ekile
BE,Benue,7001,Ado,BNSGMU04,Etenyi
BE,Benue,7001,Ado,BNSGMU05,Igumale
BE,Benue,7001,Ado,BNSGMU06,Ijigbam
BE,Benue,7001,Ado,BNSGMU07,Ogege
BE,Benue,7001,Ado,BNSGMU08,Royongo
BE,Benue,7001,Ado,BNSGMU09,Ukwonyo
BE,Benue,7001,Ado,BNSGMU10,Ulayi
BE,Benue,7002,Agatu,BNSGTU01,Egba
BE,Benue,7002,Agatu,BNSGTU02,Enungba
BE,Benue,7002,Agatu,BNSGTU03,Obagaji
BE,Benue,7002,Agatu,BNSGTU04,Odugbeho
BE,Benue,7002,Agatu,BNSGTU05,Ogbaulu
BE,Benue,7002,Agatu,BNSGTU06,Ogwule - Kaduna
BE,Benue,7002,Agatu,BNSGTU07,Ogwule - Ogbaulu
BE,Benue,7002,Agatu,BNSGTU08,Okokolo
BE,Benue,7002,Agatu,BNSGTU09,Oshigbudu
BE,Benue,7002,Agatu,BNSGTU10,Usha
BE,Benue,7017,Oju,BNSJUX01,Adokpa
BE,Benue,7017,Oju,BNSJUX02,Ainu
BE,Benue,7017,Oju,BNSJUX03,Ibilla
BE,Benue,7017,Oju,BNSJUX04,Idelle
BE,Benue,7017,Oju,BNSJUX05,Iyeche
BE,Benue,7017,Oju,BNSJUX06,Oboru Oye
BE,Benue,7017,Oju,BNSJUX07,Oju
BE,Benue,7017,Oju,BNSJUX08,Okpokpo
BE,Benue,7017,Oju,BNSJUX09,Okudu
BE,Benue,7017,Oju,BNSJUX10,Owo
BE,Benue,7017,Oju,BNSJUX11,Ukpa-Ainu Ette
BE,Benue,7009,Katsina-Ala,BNSKAL01,Ikurav-Tiev I
BE,Benue,7009,Katsina-Ala,BNSKAL02,Ikurav-Tiev II
BE,Benue,7009,Katsina-Ala,BNSKAL03,Iwar
BE,Benue,7009,Katsina-Ala,BNSKAL04,Mbacher
BE,Benue,7009,Katsina-Ala,BNSKAL05,Mbajir
BE,Benue,7009,Katsina-Ala,BNSKAL06,Mbatyula
BE,Benue,7009,Katsina-Ala,BNSKAL07,Mbayongo
BE,Benue,7009,Katsina-Ala,BNSKAL08,Michihe
BE,Benue,7009,Katsina-Ala,BNSKAL09,Tiir
BE,Benue,7009,Katsina-Ala,BNSKAL10,Township
BE,Benue,7009,Katsina-Ala,BNSKAL11,Utange
BE,Benue,7009,Katsina-Ala,BNSKAL12,Yooyo
BE,Benue,7013,Makurdi,BNSMKD01,Agan
BE,Benue,7013,Makurdi,BNSMKD02,Ankpa/Wadata
BE,Benue,7013,Makurdi,BNSMKD03,Bar
BE,Benue,7013,Makurdi,BNSMKD04,Central/South/Missio
BE,Benue,7013,Makurdi,BNSMKD05,Clerk/Market
BE,Benue,7013,Makurdi,BNSMKD06,Fiidi
BE,Benue,7013,Makurdi,BNSMKD07,Mbalagh
BE,Benue,7013,Makurdi,BNSMKD08,Modern Market
BE,Benue,7013,Makurdi,BNSMKD09,North Bank I
BE,Benue,7013,Makurdi,BNSMKD10,North Bank II
BE,Benue,7013,Makurdi,BNSMKD11,Wailomayo
BE,Benue,7008,Gwer West,BNSNAK01,Avihijime
BE,Benue,7008,Gwer West,BNSNAK02,Gbaange-Tongov
BE,Benue,7008,Gwer West,BNSNAK03,Ikyaghev
BE,Benue,7008,Gwer West,BNSNAK04,Mbabuande
BE,Benue,7008,Gwer West,BNSNAK05,Mbachohon
BE,Benue,7008,Gwer West,BNSNAK06,Mbapa
BE,Benue,7008,Gwer West,BNSNAK07,Mbapupuu/Tswarev
BE,Benue,7008,Gwer West,BNSNAK08,Merkyen
BE,Benue,7008,Gwer West,BNSNAK09,Nyamshi
BE,Benue,7008,Gwer West,BNSNAK10,Saghev Ukusu
BE,Benue,7008,Gwer West,BNSNAK11,Sengev
BE,Benue,7008,Gwer West,BNSNAK12,Sengev/Yengev
BE,Benue,7008,Gwer West,BNSNAK13,Tijime
BE,Benue,7008,Gwer West,BNSNAK14,Tsambe/Mbesev
BE,Benue,7008,Gwer West,BNSNAK15,Tyoughatee/Ijaha
BE,Benue,7018,Okpokwu,BNSPKG01,Amejo
BE,Benue,7018,Okpokwu,BNSPKG02,Eke
BE,Benue,7018,Okpokwu,BNSPKG03,Ichama 1
BE,Benue,7018,Okpokwu,BNSPKG04,Ichama 2
BE,Benue,7018,Okpokwu,BNSPKG05,Ojigo
BE,Benue,7018,Okpokwu,BNSPKG06,Okonobo
BE,Benue,7018,Okpokwu,BNSPKG07,Okpale/Ingle
BE,Benue,7018,Okpokwu,BNSPKG08,Okpoga Central
BE,Benue,7018,Okpokwu,BNSPKG09,Okpoga North
BE,Benue,7018,Okpokwu,BNSPKG10,Okpoga South
BE,Benue,7018,Okpokwu,BNSPKG11,Okpoga West
BE,Benue,7018,Okpokwu,BNSPKG12,Ugbokolo
BE,Benue,7022,Ushongo,BNSSEL01,Atirkyese
BE,Benue,7022,Ushongo,BNSSEL02,Ikov
BE,Benue,7022,Ushongo,BNSSEL03,Lessel Township
BE,Benue,7022,Ushongo,BNSSEL04,Mbaagir
BE,Benue,7022,Ushongo,BNSSEL05,Mbaaka
BE,Benue,7022,Ushongo,BNSSEL06,Mbaawe
BE,Benue,7022,Ushongo,BNSSEL07,Mbagba
BE,Benue,7022,Ushongo,BNSSEL08,Mbagwaza
BE,Benue,7022,Ushongo,BNSSEL09,Mbakuha
BE,Benue,7022,Ushongo,BNSSEL10,Mbayegh
BE,Benue,7022,Ushongo,BNSSEL11,Utange
BE,Benue,7019,Oturkpo,BNSTKP01,Adoka Ehaje
BE,Benue,7019,Oturkpo,BNSTKP02,Adoka Icho
BE,Benue,7019,Oturkpo,BNSTKP03,Allan
BE,Benue,7019,Oturkpo,BNSTKP04,Entekpa
BE,Benue,7019,Oturkpo,BNSTKP05,Ewulo
BE,Benue,7019,Oturkpo,BNSTKP06,Okete
BE,Benue,7019,Oturkpo,BNSTKP07,Otobi
BE,Benue,7019,Oturkpo,BNSTKP08,Township I
BE,Benue,7019,Oturkpo,BNSTKP09,Township II
BE,Benue,7019,Oturkpo,BNSTKP10,Township III
BE,Benue,7019,Oturkpo,BNSTKP11,Ugboju Ehaje
BE,Benue,7019,Oturkpo,BNSTKP12,Ugboju Icho
BE,Benue,7019,Oturkpo,BNSTKP13,Ugboju Otahe
BE,Benue,7010,Konshisha,BNSTSE01,Ikyurav
BE,Benue,7010,Konshisha,BNSTSE02,Iwarnyam
BE,Benue,7010,Konshisha,BNSTSE03,Mbaikyase
BE,Benue,7010,Konshisha,BNSTSE04,Mbake
BE,Benue,7010,Konshisha,BNSTSE05,Mbanor
BE,Benue,7010,Konshisha,BNSTSE06,Mbatem
BE,Benue,7010,Konshisha,BNSTSE07,Mbatsen
BE,Benue,7010,Konshisha,BNSTSE08,Mbatser
BE,Benue,7010,Konshisha,BNSTSE09,Mbavaa
BE,Benue,7010,Konshisha,BNSTSE10,Mbawar
BE,Benue,7010,Konshisha,BNSTSE11,Mbayegh
BE,Benue,7021,Ukum,BNSUKM01,Aterayange
BE,Benue,7021,Ukum,BNSUKM02,Azendeshi
BE,Benue,7021,Ukum,BNSUKM03,Borikyo
BE,Benue,7021,Ukum,BNSUKM04,Ityuluv
BE,Benue,7021,Ukum,BNSUKM05,Kendev
BE,Benue,7021,Ukum,BNSUKM06,Kundav
BE,Benue,7021,Ukum,BNSUKM07,Lumbur
BE,Benue,7021,Ukum,BNSUKM08,Mbatian
BE,Benue,7021,Ukum,BNSUKM09,Mbayenge
BE,Benue,7021,Ukum,BNSUKM10,Mbazun
BE,Benue,7021,Ukum,BNSUKM11,Tsaav
BE,Benue,7021,Ukum,BNSUKM12,Ugbaam
BE,Benue,7021,Ukum,BNSUKM13,Uyam
BE,Benue,7023,Vandeikya,BNSVDY01,Mbadede I
BE,Benue,7023,Vandeikya,BNSVDY02,Mbadede II
BE,Benue,7023,Vandeikya,BNSVDY03,Mbagbam
BE,Benue,7023,Vandeikya,BNSVDY04,Mbagbera
BE,Benue,7023,Vandeikya,BNSVDY05,Mbajor
BE,Benue,7023,Vandeikya,BNSVDY06,Mbakaange
BE,Benue,7023,Vandeikya,BNSVDY07,Mbakyaha
BE,Benue,7023,Vandeikya,BNSVDY08,Mbatyough
BE,Benue,7023,Vandeikya,BNSVDY09,Mbayongo
BE,Benue,7023,Vandeikya,BNSVDY10,Ningev
BE,Benue,7023,Vandeikya,BNSVDY11,Nyumagbagh
BE,Benue,7023,Vandeikya,BNSVDY12,Township
BE,Benue,7023,Vandeikya,BNSVDY13,Tsambe
BE,Benue,7011,Kwande,BNSWDP01,Agba/Kyan
BE,Benue,7011,Kwande,BNSWDP02,Kumakwagh
BE,Benue,7011,Kwande,BNSWDP03,Liev I
BE,Benue,7011,Kwande,BNSWDP04,Liev II
BE,Benue,7011,Kwande,BNSWDP05,Mbadura
BE,Benue,7011,Kwande,BNSWDP06,Mbaikyor
BE,Benue,7011,Kwande,BNSWDP07,Mbaketsa
BE,Benue,7011,Kwande,BNSWDP08,Mbayoo
BE,Benue,7011,Kwande,BNSWDP09,Menev
BE,Benue,7011,Kwande,BNSWDP10,Moon
BE,Benue,7011,Kwande,BNSWDP11,Tondov I
BE,Benue,7011,Kwande,BNSWDP12,Tondov II
BE,Benue,7011,Kwande,BNSWDP13,Township
BE,Benue,7011,Kwande,BNSWDP14,Usar
BE,Benue,7011,Kwande,BNSWDP15,Yaav
BE,Benue,7020,Tarka,BNSWNN01,Mbaajirekaa
BE,Benue,7020,Tarka,BNSWNN02,Mbaayo
