ward_code,min_lon,min_lat,max_lon,max_lat
ODSASE06,5.926023,7.344322,5.98734,7.407989
ODSASE11,5.896569,7.397293,5.962342,7.443663
ODSASE10,5.884072,7.41069,5.918966,7.451368
ODSASE05,5.83117,7.394191,5.868429,7.439095
ODSASE01,5.845577,7.442321,5.872653,7.476977
ODSPUP08,4.632675,6.512655,4.678544,6.544703
10205,13.231861,10.657842,13.30691,10.728243
ODSANE13,5.723987,7.48295,5.751118,7.516289
ODSPUP06,4.613339,6.425498,4.727413,6.542039
ODSANE01,5.730619,7.482407,5.784385,7.517099
ODSODI07,4.471146,6.613801,4.614874,6.704797
ODSPUP09,4.588249,6.50931,4.658584,6.58544
ODSPUP11,4.659331,6.513212,4.870004,6.734716
ODSPUP12,4.721778,6.478873,4.841702,6.5723
ODSPUP02,4.608675,6.532897,4.722178,6.613708
ODSPUP07,4.601626,6.487144,4.645204,6.530714
ODSPUP10,4.701376,6.55375,4.773323,6.615653
ODSPUP03,4.664687,6.391784,4.835547,6.468338
ODSPUP04,4.582542,6.585399,4.643617,6.738531
ODSPUP05,4.613263,6.606919,4.710473,6.737669
ODSPUP01,4.731393,6.414601,4.854926,6.515346
ODSPUP13,4.660381,6.421256,4.77499,6.527959
ODSODI11,4.966961,6.691437,5.078506,6.811327
ODSOET04,4.950847,7.099764,5.006205,7.143258
ODSODI10,4.789368,6.704829,4.975506,6.78786
ODSODI01,4.467648,6.50506,4.527015,6.592512
ODSODI02,4.703268,6.584366,5.017322,6.771894
ODSODI04,4.731033,6.835248,4.993371,6.959753
ODSODI09,4.388946,6.690724,4.736867,6.892392
ODSODI03,4.37612,6.609171,4.490862,6.713516
ODSODI06,5.00718,6.647227,5.063405,6.704096
10711,12.248463,11.226153,12.510862,11.389788
ODSODI05,4.444739,6.56644,4.547431,6.631019
ODSOWO09,5.419145,7.161147,5.587578,7.253155
ODSOWO02,5.547954,7.178998,5.584193,7.202667
ODSOWO08,5.629855,7.051907,5.761337,7.200477
ODSOWO06,5.589309,7.187917,5.644052,7.230329
ODSOWO03,5.537945,7.215643,5.697615,7.314215
ODSOWO10,5.591955,7.10889,5.722823,7.236853
ODSOWO07,5.419197,6.876023,5.641375,7.194332
DTSAGB01,6.169304,6.052937,6.245908,6.104877
DTSAKU04,6.620613,6.341155,6.712248,6.481774
DTSAKU01,6.566043,6.270228,6.690589,6.384937
DTSAYB06,6.246644,6.290766,6.32888,6.367325
DTSAKU02,6.573239,6.443091,6.671624,6.501234
DTSAKU06,6.603482,6.202369,6.723135,6.35627
DTSAKU07,6.570803,6.364592,6.65593,6.488712
DTSAKU10,6.614741,6.183321,6.690837,6.233044
DTSSAP06,5.618131,5.697979,5.746367,5.775519
DTSALA03,5.783996,5.487283,5.816234,5.518258
DTSALA07,5.810458,5.482614,5.861777,5.529124
DTSALA01,5.743719,5.442312,5.788487,5.49582
DTSALA05,5.809756,5.408525,5.885614,5.442426
DTSASB07,6.687438,6.169943,6.729747,6.214839
DTSASB10,6.715054,6.185247,6.746167,6.218648
DTSASB06,6.70239,6.203532,6.738853,6.234607
DTSASB01,6.744131,6.165819,6.769402,6.196521
DTSAYB12,6.27379,6.242904,6.35512,6.332956
DTSDSZ12,6.204676,5.508902,6.258514,5.549533
DTSDSZ08,6.104298,5.432884,6.175919,5.519173
DTSDSZ04,6.055732,5.435116,6.107879,5.518838
DTSDSZ13,6.204795,5.520092,6.297595,5.580221
DTSDSZ02,6.076589,5.499435,6.177546,5.596189
DTSDSZ11,6.180913,5.533986,6.221362,5.59185
DTSDSZ10,6.37164,5.429871,6.456498,5.467482
DTSDSZ07,6.168168,5.554559,6.312063,5.632277
DTSKPE05,5.650618,5.607427,5.760775,5.708945
DTSDSZ03,6.064777,5.404338,6.125834,5.499701
DTSDSZ09,6.11672,5.506517,6.195377,5.57049
DTSGWK08,6.375342,6.173377,6.45457,6.263212
DTSGWK07,6.483095,6.261041,6.548292,6.305416
DTSKPE09,5.809317,5.654681,5.865055,5.746191
DTSJRT03,5.849137,5.334704,6.002316,5.400552
DTSKPE10,5.655904,5.581849,5.743034,5.646307
DTSKPE08,5.871277,5.601868,5.918334,5.657239
DTSKPE07,5.72543,5.71201,5.817119,5.786663
DTSPTN01,6.259418,5.227871,6.293006,5.276366
DTSKWC05,6.237721,5.696519,6.332305,5.777236
DTSKWC01,6.166832,5.62939,6.230056,5.74991
DTSLEH03,6.087977,5.363971,6.144735,5.432938
DTSLEH02,6.165305,5.340616,6.253238,5.44258
DTSLEH10,6.108714,5.227871,6.276969,5.300172
DTSPTN10,6.032444,5.096591,6.090873,5.185092
DTSPTN07,6.170061,5.213712,6.1982,5.234979
DTSLEH08,6.156489,5.430398,6.215472,5.502541
ABSHAF09,7.756596,5.499534,7.879326,5.590497
DTSPTN08,6.136597,5.182928,6.201762,5.23574
DTSPTN03,6.063811,5.129267,6.159824,5.222788
DTSLEH04,6.092174,5.281284,6.186901,5.420418
DTSLEH09,6.115946,5.410104,6.199398,5.509079
DTSLEH07,6.175919,5.450971,6.28071,5.542836
DTSPTN02,6.151486,5.155994,6.202291,5.191164
DTSPTN06,6.181407,5.224767,6.202345,5.240321
DTSPTN04,5.980889,5.095671,6.069003,5.206238
DTSPTN05,6.193244,5.231937,6.220008,5.252054
DTSSLK08,6.516418,6.337361,6.575497,6.418527
DTSSLK07,6.462547,6.338463,6.545179,6.476151
DTSSLK06,6.371198,6.2396,6.438155,6.299203
DTSSLK10,6.436604,6.350467,6.510232,6.446237
DTSSLK04,6.450803,6.26318,6.514041,6.319659
DTSSLK03,6.505958,6.290431,6.581527,6.357527
DTSSLK02,6.362289,6.333161,6.457043,6.416059
DTSWRC04,5.199089,5.566942,5.321113,5.602142
DTSWRC01,5.319142,5.477361,5.376619,5.589705
ABSACH05,7.867068,5.481365,7.908739,5.558385
ABSACH09,7.8729,5.406082,7.951349,5.462684
KGSMPA10,6.003249,8.156318,6.089354,8.354751
KGSMPA02,5.895231,8.150989,5.952799,8.169984
NISPAK02,6.928266,9.386474,7.117731,9.55986
OSSAME07,4.793628,7.518658,4.84346,7.567811
RVSGGU07,7.222169,4.652406,7.245741,4.675769
RVSBRR19,7.443201,4.693701,7.542258,4.785166
RVSBRR12,7.417361,4.661211,7.463941,4.722562
RVSBRR02,7.381187,4.744178,7.435993,4.781203
RVSBRR18,7.394734,4.583765,7.466933,4.67948
RVSBRR14,7.331905,4.682338,7.389338,4.724384
RVSBRR03,7.357276,4.773791,7.406109,4.827343
RVSBRR10,7.349756,4.56919,7.431071,4.649923
RVSBRR07,7.30395,4.590345,7.364166,4.615867
RVSBRR04,7.403307,4.776179,7.468191,4.827386
RVSBRR09,7.355189,4.635037,7.412404,4.688118
RVSBRR16,7.384934,4.709493,7.44593,4.761533
RVSGGU12,7.118723,4.659145,7.202862,4.723415
RVSGGU01,7.197477,4.721258,7.205015,4.726989
RVSGGU05,7.15278,4.501877,7.282056,4.674511
RVSGGU09,7.208243,4.651257,7.237472,4.66971
RVSGGU02,7.177075,4.704186,7.200015,4.72774
RVSGGU06,7.190894,4.659944,7.23439,4.682657
RVSGGU03,7.17591,4.723415,7.205756,4.741211
RVSGGU10,7.198173,4.709568,7.223274,4.734044
RVSSKN10,7.184739,4.784234,7.25438,4.829793
RVSSKN08,7.224713,4.727429,7.265072,4.794936
RVSSKN06,7.214414,4.695241,7.253248,4.733323
RVSSKN03,7.301972,4.702695,7.34415,4.763086
RVSSKN09,7.187213,4.730402,7.220927,4.785198
RVSSKN07,7.187728,4.727841,7.233578,4.795596
RVSSKN05,7.229766,4.699335,7.265419,4.744962
BNSJUX04,8.085301,6.761074,8.207767,6.901075
RVSBRR13,7.454343,4.651151,7.535478,4.715849
RVSBRR08,7.451098,4.57953,7.529444,4.630953
12103,13.757488,12.511946,14.010036,12.689907
DTSKPE04,5.772926,5.613403,5.840623,5.683722
10709,12.151255,11.143318,12.418295,11.358808
DTSEFR06,5.73708,5.572628,5.81926,5.6243
DTSEFR07,5.800051,5.553081,5.850398,5.589393
DTSEFR10,5.777393,5.534681,5.799252,5.557811
DTSWWR04,5.746647,5.526092,5.779925,5.547385
DTSLEH05,6.21199,5.442459,6.289035,5.509495
OYSATIB05,3.193071,8.43879,3.247607,8.52033
BYSNEM08,6.377156,4.483126,6.403364,4.539419
ODSOET02,4.950426,7.131637,4.99215,7.193608
BYSNEM02,6.404817,4.513489,6.419366,4.538281
ODSOET05,4.868623,7.093369,4.954312,7.172432
ODSOET07,4.874742,7.140601,4.969839,7.190848
BYSNEM01,6.401179,4.531857,6.410232,4.549532
BYSNEM11,6.227437,4.612408,6.321529,4.664633
12206,12.75806,13.031896,12.951788,13.393717
ODSODI08,4.7257,6.737817,5.002091,6.868104
BYSKMK01,6.141563,4.93979,6.235752,5.086237
BYSKMK08,6.255398,5.045729,6.321595,5.109537
BYSKMK04,6.236236,5.136526,6.298938,5.182045
BYSKMK09,6.189517,5.06005,6.266069,5.148433
EDSGAR03,6.125475,7.112758,6.263539,7.299926
ODSOET10,4.930499,6.979723,5.006719,7.06728
EDSGAR04,6.064117,7.265903,6.127959,7.351048
EDSGAR07,6.039728,7.383603,6.208733,7.591417
EDSGAR01,6.078543,7.227173,6.180796,7.31473
KN0501,8.250457,12.146781,8.38265,12.305447
EDSGAR08,6.203394,7.245528,6.270891,7.368048
EDSGAR06,5.948135,7.377795,6.105651,7.583516
BYSKMK07,6.201114,5.031327,6.265449,5.076465
EBSSKA01,7.529207,5.950852,7.563533,5.992399
AKSABT05,7.814968,4.647063,7.878482,4.70038
JI1901,9.438464,11.707578,9.545588,11.82541
DTSEFR03,5.705931,5.566897,5.753319,5.603322
ODSIRL05,4.865895,6.532116,4.950369,6.662762
EDSGAR09,6.121461,7.261224,6.258714,7.449616
EDSGBZ08,5.369194,6.416687,5.496247,6.578582
ODSOET01,4.911337,6.898734,5.006719,7.002904
ODSIRL03,4.986296,6.376565,5.109537,6.47523
ODSIRL06,5.011442,6.591398,5.12235,6.718867
ODSIRL02,4.930494,6.404332,4.958964,6.435584
ABSUNC10,7.436479,5.962912,7.533385,6.021446
ODSIRL04,4.94677,6.292353,5.049057,6.413583
ODSIRL07,4.963881,6.531678,5.115896,6.676942
DTSEFR05,5.778157,5.515962,5.801013,5.535215
ODSIRL01,4.9293,6.375048,5.000929,6.462867
DTSEFR09,5.742565,5.550172,5.767273,5.565531
12105,13.567089,12.13709,13.678678,12.27502
BNSDKP09,7.768695,7.279892,7.863401,7.353015
12508,14.113696,12.384503,14.200097,12.452227
JI1009,10.351433,12.720229,10.482381,12.787415
12004,12.740412,12.207109,12.869766,12.386795
71601,11.960196,12.851433,12.229931,13.075158
50106,4.494391,12.268313,4.539338,12.339813
10213,13.009096,10.497344,13.184723,10.607524
12210,12.642561,12.898189,12.824766,13.24979
BA1305,10.431462,10.449635,10.55149,10.579666
OGSOBE14,3.363898,6.722573,3.459101,6.779633
11609,13.384938,11.578017,13.502969,11.71097
KGSLAM02,7.62928,7.183112,7.801155,7.309509
OSSILA01,4.843561,7.841731,4.946279,8.010931
12108,13.5411,12.253169,13.724476,12.345417
10710,12.729229,10.940189,13.153925,11.177522
10803,13.859682,11.954316,13.961546,12.131764
OSSOIE05,4.746907,7.636798,4.882281,7.706517
12312,13.347098,12.411712,13.401945,12.546849
12106,13.44143,12.203096,13.592256,12.338622
NISAGR01,4.330108,10.73682,4.559466,10.842868
11408,12.464613,11.564837,12.548737,11.716667
11413,12.513571,11.517117,12.658044,11.630617
BA1215,10.356022,11.445425,10.45345,11.518478
OSSIDO03,4.956469,7.953401,5.00231,7.989568
BNSPKG12,7.710074,7.147731,7.846408,7.292602
80403,5.6851,11.61477,5.948736,11.977635
OSSOIE08,4.900601,7.447831,4.93379,7.553105
OSSOIE02,4.866936,7.54918,4.910572,7.60523
OSSOIE12,4.769706,7.673221,4.887211,7.737192
OSSOBN02,4.828038,7.689586,4.921879,7.865568
12305,13.567427,12.419573,14.152536,12.936282
10302,14.199635,11.415631,14.417697,11.574328
12104,13.716064,12.374788,13.887951,12.526512
OSSEGO10,4.297611,7.908414,4.339692,7.945883
11404,12.421948,11.531968,12.480274,11.666598
51304,4.393935,11.495229,4.496796,11.576516
OYSIRO09,3.759245,8.965638,3.841098,9.064393
80407,5.5411,12.192361,5.751839,12.351512
OYSIBE09,3.474968,7.5838,3.578764,7.652429
10107,13.326848,13.580313,13.649817,13.685208
OSSOIE06,4.91076,7.369954,5.00628,7.450078
NISNBS05,4.27226,9.959751,4.570564,10.303177
OYSIDO06,3.609812,7.53951,3.704161,7.651204
OSSOIE04,4.809013,7.527982,4.887162,7.653615
OSSIDO02,5.036447,8.035238,5.057633,8.049897
CRSBJE03,8.962472,6.148403,9.282251,6.416441
11414,12.282672,11.582952,12.367751,11.699581
BNSBGT01,7.530514,6.962052,7.647701,7.040121
50908,4.886953,11.441341,5.163237,11.552577
OSSOIE09,4.791657,7.626327,4.86129,7.687358
11503,14.266555,11.794987,14.431656,12.03065
50301,4.351731,12.532524,4.488151,12.665089
12012,12.832001,12.086312,13.059552,12.341832
JI1002,10.362823,12.767284,10.475219,12.824605
OSSBOE09,4.701681,7.893051,4.744641,7.919885
12110,13.871504,12.193395,13.995598,12.343145
OSSINH10,4.413349,7.505999,4.451121,7.536065
11111,13.756808,11.113257,13.828376,11.148653
12604,13.120363,12.371081,13.237738,12.534185
DTSKPE02,5.685152,5.618497,5.820364,5.721619
KGSDAV10,6.197264,7.551626,6.233419,7.59023
OSSIDO08,4.977965,7.984458,5.009936,8.024017
OSSIDO01,4.992555,7.963131,5.034242,8.004652
OSSIDO04,4.922865,7.921161,4.990413,7.982264
KGSJMU11,5.737289,7.727849,5.886481,7.916838
ODSANW09,5.618212,7.556441,5.686212,7.584508
ODSANW10,5.708393,7.635654,5.842893,7.721863
ODSANW07,5.621469,7.573643,5.691678,7.628963
KGSDAV02,6.177352,7.560049,6.212913,7.589732
BNSTKP02,7.815919,7.401198,8.016526,7.511195
ODSANW02,5.745798,7.621216,5.940001,7.750246
KGSKKH02,6.166064,7.56299,6.189314,7.580559
10108,13.145953,13.452385,13.293298,13.591794
DTSBMA01,5.762806,5.180236,5.832722,5.247334
DTSBMA08,5.801597,5.17616,5.886881,5.289768
DTSBUR05,5.593016,5.282594,5.745866,5.374092
DTSBUR11,5.619723,5.011776,5.784177,5.094764
EDSABD12,5.913236,6.077523,6.025744,6.284931
OSSORU07,4.482222,7.903663,4.525379,7.955599
ODSANW05,5.670082,7.593701,5.73426,7.692035
OSSIAE03,4.761028,7.593766,4.770681,7.603611
ODSOWO11,5.388226,7.18031,5.548319,7.316193
OYSOLA06,4.129845,7.894337,4.202928,7.933608
OYSOET09,3.958192,7.84636,3.975991,7.856521
OYSSET10,3.585753,8.520845,3.673759,8.584085
OSSIAE05,4.757137,7.614636,4.797633,7.641765
PLSMGU04,9.244134,9.535186,9.327155,9.613498
OYSEGA01,4.011921,7.443316,4.054793,7.487073
OSSOIE03,4.837039,7.486197,4.908387,7.56292
ABSBND17,7.637541,5.614194,7.706956,5.64558
OSSENH11,4.391065,7.722512,4.430901,7.751448
CRSBRA06,8.308124,5.967871,8.377329,6.033863
OSSAMW07,4.644227,7.655468,4.669047,7.6939
BNSGMU03,8.087683,6.734736,8.160303,6.861615
CRSCKK09,8.483265,6.437005,8.545119,6.480283
KGSDAV03,6.219655,7.562281,6.229327,7.580129
DTSKPE06,5.791154,5.586345,5.906794,5.703069
DTSKWC02,6.196111,5.645232,6.29813,5.77543
DTSSLK09,6.382903,6.25587,6.467715,6.363647
ODSIDE02,5.011699,7.399321,5.064376,7.448043
JI1808,10.21976,12.601616,10.301703,12.666471
AKSNTE03,7.562205,5.260415,7.62251,5.326871
AKSNYA08,7.545361,5.015455,7.603776,5.066731
OSSIDO10,4.988773,7.944768,5.03178,7.980688
AKSNYA09,7.494796,4.95791,7.55227,4.997463
AKSNYA07,7.49992,4.982122,7.538518,5.014171
AKSNYA06,7.460275,4.9603,7.510501,5.012222
AKSNYA02,7.552154,5.005607,7.585072,5.038648
DTSWRC02,5.353471,5.528749,5.512829,5.685409
AKSNYA04,7.522695,4.993275,7.553162,5.010996
DTSWRC08,5.41125,5.385542,5.509759,5.532083
DTSWRC09,5.354305,5.437916,5.51629,5.6078
AKSPNG01,7.962562,4.552367,8.01703,4.602229
AKSPNG04,7.852252,4.52478,7.931986,4.564782
AKSPNG03,7.984114,4.540721,8.029137,4.59449
EDSGAR05,5.909393,7.22438,6.086627,7.390365
ODSIRL10,5.051594,6.443963,5.16425,6.620386
DTSBUR03,5.580004,5.034729,5.659245,5.226044
AKSPNG02,7.943619,4.534503,7.987046,4.573418
OSSODN02,4.671368,7.974153,4.700816,8.033952
RVSBRR17,7.311882,4.603475,7.366328,4.658582
70910,10.760716,12.27329,10.891776,12.422158
OSSBOLUW08,4.779811,7.941307,4.813163,7.979599
OYSIBE02,3.404908,7.503102,3.446319,7.604243
ANSACA05,7.008444,6.294717,7.077268,6.327988
OSSILA04,4.877966,8.018066,4.904837,8.045609
OYSAKE10,4.001834,7.616242,4.063088,7.666597
AKSRNN09,8.210301,4.777145,8.235066,4.821
OSSOBN08,4.813647,7.794434,4.865483,7.863239
CRSTGD09,8.000642,5.798447,8.043369,5.835866
OSSEDE07,4.341894,7.786063,4.379966,7.856087
AKSRNN07,8.217322,4.806948,8.23873,4.826456
AKSRNN02,8.183718,4.82152,8.272061,4.954358
AKSRNN01,8.205147,4.818037,8.234924,4.861638
AKSRNN10,8.180348,4.783279,8.220603,4.816449
DTSSLK05,6.449089,6.30236,6.520226,6.380622
AKSTTU07,7.933873,5.120795,7.972239,5.183803
AKSAEE05,7.480681,4.865093,7.531472,4.915692
DTSASB11,6.690837,6.200305,6.732651,6.265576
KGSKAB12,6.085706,7.682329,6.270575,7.770645
EDSUBJ05,6.346677,6.459169,6.622903,6.648899
AKSAFH10,7.653646,5.035711,7.702403,5.087902
DTSSLK01,6.505073,6.398226,6.579261,6.49508
KGSDAV08,6.199866,7.527223,6.710335,7.859216
AKSTTU05,7.914619,5.078682,7.940648,5.107438
10504,11.817232,10.569438,12.120858,10.815998
10805,13.91007,11.743656,14.067122,11.914214
BA0505,10.435309,11.087335,10.620151,11.26804
50305,4.289479,12.589081,4.42121,12.685227
AKSTTU04,7.910445,5.051419,7.934948,5.082381
10611,12.729358,10.807525,12.850295,10.96561
BA1304,10.343008,10.274943,10.412475,10.396594
BNSBKB13,9.146196,7.232702,9.227129,7.281165
DTSAYB05,6.312781,6.254129,6.391353,6.384439
ABSKWU19,7.637551,5.356496,7.667626,5.369107
CRSTGD05,8.034983,5.912733,8.113848,5.960932
DTSAYB07,6.246872,6.194005,6.323367,6.253156
ODSIDE04,5.11892,7.347196,5.194455,7.445761
OSSIAE06,4.770549,7.56586,4.820941,7.629448
BA0115,10.209387,9.774435,10.591605,10.070903
DTSAYB13,6.30607,6.162179,6.389819,6.243713
DTSBKW08,6.14444,5.726476,6.20543,5.826512
DTSBKW05,6.18629,5.751723,6.262782,5.799828
AKSUFG10,8.188426,4.704962,8.208748,4.760599
AKSUFG07,8.099064,4.695809,8.148233,4.731792
AKSUFG09,8.160962,4.702132,8.180089,4.725438
AKSUFG04,8.174437,4.752694,8.224619,4.792069
AKSUFG06,8.144151,4.699162,8.180979,4.746103
AKSUFG08,8.163867,4.726269,8.199262,4.765905
AKSUFG02,8.147853,4.731962,8.182003,4.77508
AKSUFG01,8.104147,4.667165,8.173871,4.71142
AKSKTM02,7.522552,4.654511,7.604441,4.71853
AKSKTS01,7.527674,4.513832,7.586042,4.610422
AKSKTS04,7.522531,4.591622,7.599934,4.663656
PLSKWK13,9.52097,9.240427,9.606373,9.316688
ODSIDE10,5.004139,7.358569,5.126519,7.452055
ODSIDE01,5.038421,7.350636,5.121066,7.460226
ODSIDE03,5.044177,7.391935,5.09584,7.438427
DTSBKW04,6.171403,5.779668,6.250149,5.837744
PLSBLD16,8.80979,9.475408,8.872338,9.552687
50401,4.543744,12.860507,4.600185,12.927281
DTSBMA07,5.88027,5.109509,5.927826,5.165802
DTSBMA04,5.903209,5.130558,5.988394,5.192244
OSSOIE07,4.914424,7.431803,4.970127,7.489045
BNSKAL10,9.273831,7.092012,9.370776,7.197087
JI1807,10.287264,12.606969,10.375753,12.751372
ANSNZM07,6.71397,6.265576,6.820199,6.366672
50904,4.88865,11.533947,5.005355,11.625058
10609,12.896923,10.755057,12.997255,10.822794
10111,13.323129,13.67496,13.36609,13.721438
ODSAKN08,5.33861,7.145477,5.424549,7.301872
ANSNZM02,6.723135,6.185486,6.789973,6.320712
10801,13.961546,11.898696,14.074369,11.994006
DTSBMA06,5.879063,5.138708,5.924342,5.180296
DTSBMA10,5.863794,5.176211,5.911362,5.198609
PLSBLD01,8.899625,9.4774,8.958906,9.548628
DTSBUR09,5.64756,5.085247,5.812054,5.271891
50105,4.400369,12.243553,4.442673,12.264847
JI1008,10.325251,12.805909,10.419375,12.847262
DTSBUR06,5.22712,5.385542,5.434027,5.467021
DTSBUR10,5.761573,5.06655,5.881353,5.189382
DTSBUR01,5.451805,5.167095,5.74833,5.32014
AKSABK09,7.771556,4.941032,7.805772,4.998567
70604,11.661089,12.779316,11.85513,12.894792
71710,10.3375,13.181926,10.677355,13.379937
10105,13.036859,13.418567,13.197782,13.550529
BA0709,10.407432,11.686678,10.625225,11.927715
71101,9.962092,13.102138,10.16226,13.193361
10301,13.585499,11.542687,13.9214,11.751454
CRSCKK04,8.650591,6.63014,8.769279,6.821008
AKSABK04,7.787943,4.945616,7.833959,5.049291
12109,13.792035,12.282284,13.978453,12.431001
AKSABK07,7.739668,5.015746,7.795309,5.082558
AKSABK06,7.681978,4.991136,7.730752,5.033668
AKSABK05,7.771696,5.011662,7.794577,5.026718
AKSABK01,7.793705,5.069674,7.81297,5.083987
12301,13.359098,12.218881,13.470254,12.301788
80107,5.910864,11.611719,6.283625,11.829942
12003,12.330475,12.038705,12.649981,12.337984
12107,13.905934,12.386267,14.172492,12.770275
AKSABT08,7.800468,4.66901,7.835842,4.722739
AKSAED05,8.049025,4.835176,8.100302,4.886704
AKSAED02,8.040574,4.779579,8.087658,4.830906
AKSBMT01,7.837956,5.167461,7.892461,5.226015
10305,14.039234,11.23361,14.190051,11.37213
12610,13.110807,12.086638,13.286285,12.318689
11611,13.390351,11.64013,13.427255,11.667799
12001,12.587537,12.09524,12.778822,12.293331
AKSBYF09,8.201693,4.704962,8.245307,4.732984
OSSOBN01,4.801186,7.723514,4.869444,7.797841
10206,12.991314,10.622821,13.18616,10.842143
11407,12.481043,11.491559,12.536522,11.584891
12502,14.188511,12.354777,14.237018,12.374137
12101,13.786082,12.111879,13.965237,12.241829
12507,14.162871,12.302157,14.240546,12.371926
11506,14.234453,11.435143,14.646666,12.022307
CRSKMM11,8.660546,6.001294,8.79891,6.18463
AKSAED10,7.971202,4.805709,8.006867,4.845836
JI1101,10.155116,11.076477,10.36672,11.2105
AKSBYF10,8.201608,4.750266,8.227608,4.777616
12501,14.029602,12.186494,14.322662,12.37178
BYSSAG04,6.025761,5.04284,6.130618,5.122258
AKSAED09,7.975076,4.773674,8.019843,4.821094
AKSAED03,7.997712,4.820338,8.037139,4.856947
BYSGBB13,6.232456,4.826901,6.320333,4.887269
AKSAED01,8.023249,4.800412,8.080717,4.84937
AKSAED06,8.007708,4.862769,8.031009,4.888278
ODSAKN05,5.222835,7.385081,5.25958,7.434302
11403,12.414389,11.389788,12.548303,11.564902
11910,13.735897,11.99206,13.909787,12.20238
DTSBKW02,6.211807,5.784025,6.262782,5.805539
RVSNDN03,7.428172,4.434344,7.46552,4.49125
AKSAED08,8.007652,4.778747,8.068017,4.822359
RVSNDN05,7.406672,4.431528,7.437084,4.491528
AKSAEE07,7.657912,5.005502,7.691699,5.04376
AKSAEE10,7.480717,4.924523,7.544831,4.964523
BA0516,10.557702,11.147736,10.728358,11.336463
ABSMBL15,7.522113,5.704461,7.555706,5.774808
12002,12.321485,12.265997,12.572285,12.443366
AKSBYF08,8.201693,4.704962,8.222802,4.746256
11502,14.551749,11.750846,14.656409,11.977385
AKSAEE03,7.583623,4.99032,7.622105,5.049814
AKSAEE02,7.616857,4.97242,7.670228,5.036387
71004,10.666489,12.861016,10.793716,12.98088
AKSBYF02,8.230667,4.74323,8.252856,4.764147
71706,10.46052,13.029767,10.757353,13.386316
BNSBRT09,8.314695,6.972195,8.365416,7.024044
12510,13.947048,12.338873,14.203276,12.678273
AKSAEE09,7.477023,4.897011,7.540318,4.946702
10503,12.161872,10.58366,12.19833,10.621305
AKSAEE08,7.534163,4.92278,7.593486,4.978718
10309,13.810721,11.532901,14.176692,11.780199
BYSGBB04,6.34016,4.7517,6.429838,4.825929
BA0411,10.557117,11.584629,10.636111,11.701961
AKSAFG05,7.842265,4.894607,7.887034,4.949117
AKSAFG04,7.895571,4.812936,7.938719,4.860542
11803,11.897809,10.505639,11.953453,10.580518
12601,12.868645,12.308141,13.089218,12.542184
AKSAFG06,7.862651,4.862785,7.916253,4.902737
11112,13.753144,11.139976,13.858518,11.334779
OYSICL02,3.206234,7.364775,3.310373,7.435673
71108,9.909109,13.05878,10.125814,13.163136
11801,11.979055,10.347146,12.057364,10.472759
AKSAFH01,7.614252,5.019478,7.68179,5.110232
AKSAFH06,7.555709,5.049426,7.642493,5.111063
60904,6.327321,13.129136,6.437121,13.2024
BNSGKP04,7.846926,7.482649,7.954269,7.557603
12607,12.979874,12.337963,13.193606,12.540749
50903,4.919319,11.505866,5.124798,11.659073
BA0405,10.595967,11.539022,10.68752,11.623174
AKSAFH05,7.675572,5.043521,7.77742,5.109511
AKSAFH03,7.613057,5.140534,7.658403,5.175611
11807,11.860596,10.310119,11.94964,10.38598
BA1308,10.302254,10.458521,10.445169,10.605339
JI1007,10.467769,12.747337,10.57301,12.823605
BYSSAG03,6.087039,4.992318,6.192605,5.121416
12111,13.670291,12.279407,13.798067,12.419573
10314,14.06674,11.62097,14.264988,11.786492
12609,13.129141,12.293024,13.309721,12.379216
11705,13.612361,12.833071,14.002124,12.938892
11703,13.735237,12.912413,13.862031,13.029021
11704,13.654818,12.873978,13.786872,12.927403
KGSNDG03,6.617936,6.651598,6.719591,6.769058
JI1805,10.171879,12.627701,10.294993,12.727084
OSSOUA01,4.231176,7.766081,4.284806,7.835381
AKSAFH09,7.605729,5.098924,7.728479,5.16687
12201,12.651402,13.218843,12.793559,13.36734
CRSGEP05,8.053459,5.703198,8.138611,5.790587
BA0406,10.820624,11.680181,10.895315,11.735512
BA1302,10.571332,10.233107,10.773316,10.424084
AKSAFH11,7.527884,5.112882,7.61317,5.174478
ODSIDNE08,4.991435,6.83101,5.1648,7.080928
BNSGMU09,7.938155,6.907709,8.078276,6.983489
DTSUGH02,6.035945,5.47375,6.13307,5.636477
EDSEKP02,6.056551,6.698231,6.129968,6.771825
EDSEKP04,6.072849,6.516735,6.184,6.710203
AKSAFH07,7.533817,5.0795,7.610985,5.155992
AKSAUQ03,8.009936,4.589492,8.053848,4.660618
ODSIOU03,4.861428,7.131951,4.894522,7.222726
10409,11.632281,10.26503,11.839759,10.475625
AKSAUQ05,8.096644,4.650037,8.134138,4.696023
AKSAUQ04,8.105673,4.599421,8.155755,4.68432
EDSABD04,6.009145,5.874803,6.102697,6.027474
ODSIOU01,4.776382,7.099147,4.879929,7.206861
EDSABD02,6.122462,6.321586,6.249388,6.421176
EDSEKP06,6.114194,6.715942,6.187175,6.789201
BYSGBB06,6.196331,4.64079,6.251089,4.697851
AKSBMT09,7.855839,5.095894,7.917722,5.17587
ODSIOU05,4.877412,7.186893,5.042941,7.392002
AKSBMT06,7.879488,5.230808,7.936038,5.295844
BYSSAG12,6.184074,5.14265,6.224213,5.194497
